timestamp,x1,y1,tx1,ty1,action
27,5,5,5,5,u
28,5,5,5,5,s
29,5,5,5,5,r
0,0,0,0,0,l
1,0,0,0,0,u
2,0,0,0,0,l
3,0,0,0,0,l
4,0,0,0,0,r
5,0,0,0,0,d
6,0,0,0,0,r
7,0,0,0,0,d
8,0,0,0,0,d
9,0,0,0,0,u
10,0,0,0,0,s
11,0,0,0,0,d
12,0,0,0,0,r
13,0,0,0,0,r
14,0,0,0,0,u
15,0,0,0,0,r
16,0,0,0,0,l
17,0,0,0,0,r
18,0,0,0,0,u
19,0,0,0,0,d
20,0,0,0,0,d
21,0,0,0,0,u
22,0,0,0,0,r
23,0,0,0,0,r
24,0,0,0,0,s
25,0,0,0,0,s
26,0,0,0,0,l
27,0,0,0,0,l
28,0,0,0,0,d
29,0,0,0,0,r
0,0,0,0,1,r
1,0,0,0,1,d
2,0,0,0,1,r
3,0,0,0,1,d
4,0,0,0,1,d
5,0,0,0,1,l
6,0,0,0,1,d
7,0,0,0,1,d
8,0,0,0,1,r
9,0,0,0,1,r
10,0,0,0,1,d
11,0,0,0,1,d
12,0,0,0,1,d
13,0,0,0,1,d
14,0,0,0,1,r
15,0,0,0,1,d
16,0,0,0,1,d
17,0,0,0,1,l
18,0,0,0,1,d
19,0,0,0,1,d
20,0,0,0,1,d
21,0,0,0,1,d
22,0,0,0,1,r
23,0,0,0,1,d
24,0,0,0,1,d
25,0,0,0,1,d
26,0,0,0,1,d
27,0,0,0,1,r
28,0,0,0,1,d
29,0,0,0,1,d
0,0,0,0,2,r
1,0,0,0,2,d
2,0,0,0,2,d
3,0,0,0,2,d
4,0,0,0,2,d
5,0,0,0,2,d
6,0,0,0,2,d
7,0,0,0,2,r
8,0,0,0,2,l
9,0,0,0,2,r
10,0,0,0,2,r
11,0,0,0,2,d
12,0,0,0,2,d
13,0,0,0,2,d
14,0,0,0,2,d
15,0,0,0,2,l
16,0,0,0,2,d
17,0,0,0,2,d
18,0,0,0,2,d
19,0,0,0,2,r
20,0,0,0,2,d
21,0,0,0,2,l
22,0,0,0,2,d
23,0,0,0,2,l
24,0,0,0,2,d
25,0,0,0,2,r
26,0,0,0,2,d
27,0,0,0,2,d
28,0,0,0,2,r
29,0,0,0,2,d
0,0,0,0,3,l
1,0,0,0,3,d
2,0,0,0,3,l
3,0,0,0,3,d
4,0,0,0,3,l
5,0,0,0,3,d
6,0,0,0,3,d
7,0,0,0,3,d
8,0,0,0,3,l
9,0,0,0,3,d
10,0,0,0,3,r
11,0,0,0,3,l
12,0,0,0,3,l
13,0,0,0,3,d
14,0,0,0,3,d
15,0,0,0,3,r
16,0,0,0,3,d
17,0,0,0,3,d
18,0,0,0,3,d
19,0,0,0,3,d
20,0,0,0,3,r
21,0,0,0,3,d
22,0,0,0,3,r
23,0,0,0,3,d
24,0,0,0,3,d
25,0,0,0,3,d
26,0,0,0,3,d
27,0,0,0,3,d
28,0,0,0,3,r
29,0,0,0,3,d
0,0,0,0,4,d
1,0,0,0,4,d
2,0,0,0,4,d
3,0,0,0,4,d
4,0,0,0,4,d
5,0,0,0,4,l
6,0,0,0,4,d
7,0,0,0,4,d
8,0,0,0,4,d
9,0,0,0,4,d
10,0,0,0,4,d
11,0,0,0,4,d
12,0,0,0,4,r
13,0,0,0,4,r
14,0,0,0,4,d
15,0,0,0,4,r
16,0,0,0,4,d
17,0,0,0,4,d
18,0,0,0,4,d
19,0,0,0,4,d
20,0,0,0,4,l
21,0,0,0,4,d
22,0,0,0,4,d
23,0,0,0,4,l
24,0,0,0,4,d
25,0,0,0,4,d
26,0,0,0,4,d
27,0,0,0,4,d
28,0,0,0,4,d
29,0,0,0,4,d
0,0,0,0,5,l
1,0,0,0,5,d
2,0,0,0,5,d
3,0,0,0,5,d
4,0,0,0,5,r
5,0,0,0,5,d
6,0,0,0,5,d
7,0,0,0,5,d
8,0,0,0,5,d
9,0,0,0,5,d
10,0,0,0,5,d
11,0,0,0,5,d
12,0,0,0,5,r
13,0,0,0,5,l
14,0,0,0,5,d
15,0,0,0,5,d
16,0,0,0,5,l
17,0,0,0,5,d
18,0,0,0,5,d
19,0,0,0,5,d
20,0,0,0,5,r
21,0,0,0,5,r
22,0,0,0,5,d
23,0,0,0,5,r
24,0,0,0,5,d
25,0,0,0,5,d
26,0,0,0,5,d
27,0,0,0,5,d
28,0,0,0,5,d
29,0,0,0,5,d
0,0,0,1,0,d
1,0,0,1,0,r
2,0,0,1,0,r
3,0,0,1,0,r
4,0,0,1,0,r
5,0,0,1,0,r
6,0,0,1,0,u
7,0,0,1,0,r
8,0,0,1,0,u
9,0,0,1,0,d
10,0,0,1,0,r
11,0,0,1,0,r
12,0,0,1,0,r
13,0,0,1,0,r
14,0,0,1,0,r
15,0,0,1,0,r
16,0,0,1,0,r
17,0,0,1,0,r
18,0,0,1,0,r
19,0,0,1,0,r
20,0,0,1,0,r
21,0,0,1,0,r
22,0,0,1,0,r
23,0,0,1,0,r
24,0,0,1,0,r
25,0,0,1,0,d
26,0,0,1,0,u
27,0,0,1,0,r
28,0,0,1,0,r
29,0,0,1,0,r
0,0,0,1,1,r
1,0,0,1,1,u
2,0,0,1,1,d
3,0,0,1,1,r
4,0,0,1,1,r
5,0,0,1,1,r
6,0,0,1,1,d
7,0,0,1,1,d
8,0,0,1,1,d
9,0,0,1,1,l
10,0,0,1,1,d
11,0,0,1,1,r
12,0,0,1,1,d
13,0,0,1,1,d
14,0,0,1,1,r
15,0,0,1,1,d
16,0,0,1,1,d
17,0,0,1,1,r
18,0,0,1,1,d
19,0,0,1,1,r
20,0,0,1,1,r
21,0,0,1,1,r
22,0,0,1,1,r
23,0,0,1,1,d
24,0,0,1,1,d
25,0,0,1,1,d
26,0,0,1,1,d
27,0,0,1,1,d
28,0,0,1,1,d
29,0,0,1,1,l
0,0,0,1,2,d
1,0,0,1,2,l
2,0,0,1,2,r
3,0,0,1,2,r
4,0,0,1,2,r
5,0,0,1,2,d
6,0,0,1,2,d
7,0,0,1,2,d
8,0,0,1,2,r
9,0,0,1,2,r
10,0,0,1,2,r
11,0,0,1,2,r
12,0,0,1,2,d
13,0,0,1,2,r
14,0,0,1,2,d
15,0,0,1,2,d
16,0,0,1,2,r
17,0,0,1,2,d
18,0,0,1,2,u
19,0,0,1,2,d
20,0,0,1,2,r
21,0,0,1,2,r
22,0,0,1,2,d
23,0,0,1,2,d
24,0,0,1,2,d
25,0,0,1,2,r
26,0,0,1,2,d
27,0,0,1,2,d
28,0,0,1,2,r
29,0,0,1,2,d
0,0,0,1,3,d
1,0,0,1,3,r
2,0,0,1,3,r
3,0,0,1,3,d
4,0,0,1,3,r
5,0,0,1,3,d
6,0,0,1,3,r
7,0,0,1,3,l
8,0,0,1,3,r
9,0,0,1,3,r
10,0,0,1,3,d
11,0,0,1,3,d
12,0,0,1,3,d
13,0,0,1,3,d
14,0,0,1,3,r
15,0,0,1,3,d
16,0,0,1,3,l
17,0,0,1,3,r
18,0,0,1,3,d
19,0,0,1,3,d
20,0,0,1,3,r
21,0,0,1,3,r
22,0,0,1,3,u
23,0,0,1,3,r
24,0,0,1,3,d
25,0,0,1,3,r
26,0,0,1,3,r
27,0,0,1,3,d
28,0,0,1,3,l
29,0,0,1,3,l
0,0,0,1,4,u
1,0,0,1,4,r
2,0,0,1,4,d
3,0,0,1,4,r
4,0,0,1,4,d
5,0,0,1,4,r
6,0,0,1,4,d
7,0,0,1,4,d
8,0,0,1,4,r
9,0,0,1,4,r
10,0,0,1,4,r
11,0,0,1,4,l
12,0,0,1,4,r
13,0,0,1,4,d
14,0,0,1,4,r
15,0,0,1,4,r
16,0,0,1,4,r
17,0,0,1,4,d
18,0,0,1,4,d
19,0,0,1,4,r
20,0,0,1,4,d
21,0,0,1,4,r
22,0,0,1,4,r
23,0,0,1,4,r
24,0,0,1,4,r
25,0,0,1,4,d
26,0,0,1,4,d
27,0,0,1,4,r
28,0,0,1,4,d
29,0,0,1,4,r
0,0,0,1,5,d
1,0,0,1,5,r
2,0,0,1,5,r
3,0,0,1,5,d
4,0,0,1,5,r
5,0,0,1,5,r
6,0,0,1,5,u
7,0,0,1,5,r
8,0,0,1,5,r
9,0,0,1,5,d
10,0,0,1,5,u
11,0,0,1,5,r
12,0,0,1,5,d
13,0,0,1,5,r
14,0,0,1,5,r
15,0,0,1,5,r
16,0,0,1,5,d
17,0,0,1,5,d
18,0,0,1,5,l
19,0,0,1,5,u
20,0,0,1,5,r
21,0,0,1,5,d
22,0,0,1,5,r
23,0,0,1,5,d
24,0,0,1,5,u
25,0,0,1,5,d
26,0,0,1,5,r
27,0,0,1,5,d
28,0,0,1,5,d
29,0,0,1,5,r
0,0,0,2,0,r
1,0,0,2,0,r
2,0,0,2,0,r
3,0,0,2,0,u
4,0,0,2,0,d
5,0,0,2,0,r
6,0,0,2,0,r
7,0,0,2,0,r
8,0,0,2,0,r
9,0,0,2,0,r
10,0,0,2,0,r
11,0,0,2,0,r
12,0,0,2,0,d
13,0,0,2,0,r
14,0,0,2,0,r
15,0,0,2,0,r
16,0,0,2,0,r
17,0,0,2,0,d
18,0,0,2,0,r
19,0,0,2,0,u
20,0,0,2,0,d
21,0,0,2,0,d
22,0,0,2,0,r
23,0,0,2,0,r
24,0,0,2,0,u
25,0,0,2,0,r
26,0,0,2,0,d
27,0,0,2,0,r
28,0,0,2,0,u
29,0,0,2,0,u
0,0,0,2,1,r
1,0,0,2,1,r
2,0,0,2,1,r
3,0,0,2,1,d
4,0,0,2,1,u
5,0,0,2,1,d
6,0,0,2,1,r
7,0,0,2,1,r
8,0,0,2,1,r
9,0,0,2,1,r
10,0,0,2,1,d
11,0,0,2,1,r
12,0,0,2,1,r
13,0,0,2,1,d
14,0,0,2,1,d
15,0,0,2,1,d
16,0,0,2,1,d
17,0,0,2,1,r
18,0,0,2,1,u
19,0,0,2,1,d
20,0,0,2,1,d
21,0,0,2,1,d
22,0,0,2,1,r
23,0,0,2,1,r
24,0,0,2,1,d
25,0,0,2,1,u
26,0,0,2,1,r
27,0,0,2,1,d
28,0,0,2,1,d
29,0,0,2,1,r
0,0,0,2,2,r
1,0,0,2,2,r
2,0,0,2,2,r
3,0,0,2,2,r
4,0,0,2,2,d
5,0,0,2,2,r
6,0,0,2,2,r
7,0,0,2,2,r
8,0,0,2,2,d
9,0,0,2,2,r
10,0,0,2,2,r
11,0,0,2,2,d
12,0,0,2,2,d
13,0,0,2,2,d
14,0,0,2,2,d
15,0,0,2,2,u
16,0,0,2,2,r
17,0,0,2,2,r
18,0,0,2,2,d
19,0,0,2,2,d
20,0,0,2,2,r
21,0,0,2,2,d
22,0,0,2,2,d
23,0,0,2,2,r
24,0,0,2,2,r
25,0,0,2,2,d
26,0,0,2,2,d
27,0,0,2,2,d
28,0,0,2,2,d
29,0,0,2,2,u
0,0,0,2,3,d
1,0,0,2,3,d
2,0,0,2,3,l
3,0,0,2,3,l
4,0,0,2,3,d
5,0,0,2,3,r
6,0,0,2,3,d
7,0,0,2,3,d
8,0,0,2,3,d
9,0,0,2,3,d
10,0,0,2,3,r
11,0,0,2,3,r
12,0,0,2,3,r
13,0,0,2,3,r
14,0,0,2,3,r
15,0,0,2,3,d
16,0,0,2,3,r
17,0,0,2,3,l
18,0,0,2,3,l
19,0,0,2,3,d
20,0,0,2,3,r
21,0,0,2,3,r
22,0,0,2,3,d
23,0,0,2,3,r
24,0,0,2,3,d
25,0,0,2,3,d
26,0,0,2,3,d
27,0,0,2,3,r
28,0,0,2,3,d
29,0,0,2,3,d
0,0,0,2,4,r
1,0,0,2,4,d
2,0,0,2,4,r
3,0,0,2,4,r
4,0,0,2,4,r
5,0,0,2,4,d
6,0,0,2,4,r
7,0,0,2,4,r
8,0,0,2,4,r
9,0,0,2,4,d
10,0,0,2,4,d
11,0,0,2,4,d
12,0,0,2,4,d
13,0,0,2,4,d
14,0,0,2,4,r
15,0,0,2,4,r
16,0,0,2,4,d
17,0,0,2,4,r
18,0,0,2,4,r
19,0,0,2,4,l
20,0,0,2,4,r
21,0,0,2,4,r
22,0,0,2,4,r
23,0,0,2,4,r
24,0,0,2,4,d
25,0,0,2,4,r
26,0,0,2,4,d
27,0,0,2,4,d
28,0,0,2,4,l
29,0,0,2,4,r
0,0,0,2,5,r
1,0,0,2,5,r
2,0,0,2,5,d
3,0,0,2,5,l
4,0,0,2,5,l
5,0,0,2,5,r
6,0,0,2,5,d
7,0,0,2,5,r
8,0,0,2,5,r
9,0,0,2,5,u
10,0,0,2,5,r
11,0,0,2,5,r
12,0,0,2,5,d
13,0,0,2,5,d
14,0,0,2,5,d
15,0,0,2,5,d
16,0,0,2,5,r
17,0,0,2,5,d
18,0,0,2,5,d
19,0,0,2,5,d
20,0,0,2,5,r
21,0,0,2,5,d
22,0,0,2,5,d
23,0,0,2,5,r
24,0,0,2,5,d
25,0,0,2,5,r
26,0,0,2,5,r
27,0,0,2,5,d
28,0,0,2,5,d
29,0,0,2,5,u
0,0,0,3,0,r
1,0,0,3,0,u
2,0,0,3,0,u
3,0,0,3,0,d
4,0,0,3,0,r
5,0,0,3,0,r
6,0,0,3,0,r
7,0,0,3,0,r
8,0,0,3,0,r
9,0,0,3,0,r
10,0,0,3,0,d
11,0,0,3,0,u
12,0,0,3,0,r
13,0,0,3,0,r
14,0,0,3,0,r
15,0,0,3,0,r
16,0,0,3,0,d
17,0,0,3,0,u
18,0,0,3,0,r
19,0,0,3,0,r
20,0,0,3,0,u
21,0,0,3,0,r
22,0,0,3,0,r
23,0,0,3,0,d
24,0,0,3,0,r
25,0,0,3,0,r
26,0,0,3,0,r
27,0,0,3,0,r
28,0,0,3,0,r
29,0,0,3,0,r
0,0,0,3,1,r
1,0,0,3,1,d
2,0,0,3,1,d
3,0,0,3,1,r
4,0,0,3,1,d
5,0,0,3,1,r
6,0,0,3,1,d
7,0,0,3,1,r
8,0,0,3,1,d
9,0,0,3,1,r
10,0,0,3,1,r
11,0,0,3,1,r
12,0,0,3,1,r
13,0,0,3,1,d
14,0,0,3,1,l
15,0,0,3,1,d
16,0,0,3,1,d
17,0,0,3,1,r
18,0,0,3,1,d
19,0,0,3,1,r
20,0,0,3,1,d
21,0,0,3,1,r
22,0,0,3,1,l
23,0,0,3,1,d
24,0,0,3,1,d
25,0,0,3,1,d
26,0,0,3,1,d
27,0,0,3,1,d
28,0,0,3,1,d
29,0,0,3,1,d
0,0,0,3,2,d
1,0,0,3,2,d
2,0,0,3,2,r
3,0,0,3,2,r
4,0,0,3,2,d
5,0,0,3,2,d
6,0,0,3,2,r
7,0,0,3,2,r
8,0,0,3,2,r
9,0,0,3,2,d
10,0,0,3,2,d
11,0,0,3,2,r
12,0,0,3,2,l
13,0,0,3,2,r
14,0,0,3,2,r
15,0,0,3,2,r
16,0,0,3,2,r
17,0,0,3,2,u
18,0,0,3,2,d
19,0,0,3,2,l
20,0,0,3,2,d
21,0,0,3,2,d
22,0,0,3,2,d
23,0,0,3,2,d
24,0,0,3,2,r
25,0,0,3,2,u
26,0,0,3,2,r
27,0,0,3,2,u
28,0,0,3,2,d
29,0,0,3,2,d
0,0,0,3,3,u
1,0,0,3,3,r
2,0,0,3,3,d
3,0,0,3,3,r
4,0,0,3,3,r
5,0,0,3,3,d
6,0,0,3,3,u
7,0,0,3,3,r
8,0,0,3,3,r
9,0,0,3,3,r
10,0,0,3,3,l
11,0,0,3,3,r
12,0,0,3,3,r
13,0,0,3,3,r
14,0,0,3,3,d
15,0,0,3,3,r
16,0,0,3,3,d
17,0,0,3,3,d
18,0,0,3,3,u
19,0,0,3,3,l
20,0,0,3,3,d
21,0,0,3,3,r
22,0,0,3,3,d
23,0,0,3,3,d
24,0,0,3,3,d
25,0,0,3,3,r
26,0,0,3,3,d
27,0,0,3,3,d
28,0,0,3,3,r
29,0,0,3,3,r
0,0,0,3,4,r
1,0,0,3,4,d
2,0,0,3,4,l
3,0,0,3,4,r
4,0,0,3,4,r
5,0,0,3,4,r
6,0,0,3,4,d
7,0,0,3,4,d
8,0,0,3,4,d
9,0,0,3,4,d
10,0,0,3,4,d
11,0,0,3,4,d
12,0,0,3,4,u
13,0,0,3,4,r
14,0,0,3,4,d
15,0,0,3,4,u
16,0,0,3,4,r
17,0,0,3,4,r
18,0,0,3,4,d
19,0,0,3,4,d
20,0,0,3,4,d
21,0,0,3,4,d
22,0,0,3,4,d
23,0,0,3,4,d
24,0,0,3,4,l
25,0,0,3,4,r
26,0,0,3,4,d
27,0,0,3,4,l
28,0,0,3,4,u
29,0,0,3,4,r
0,0,0,3,5,d
1,0,0,3,5,r
2,0,0,3,5,r
3,0,0,3,5,r
4,0,0,3,5,d
5,0,0,3,5,r
6,0,0,3,5,r
7,0,0,3,5,d
8,0,0,3,5,d
9,0,0,3,5,r
10,0,0,3,5,d
11,0,0,3,5,d
12,0,0,3,5,l
13,0,0,3,5,d
14,0,0,3,5,r
15,0,0,3,5,d
16,0,0,3,5,r
17,0,0,3,5,d
18,0,0,3,5,r
19,0,0,3,5,r
20,0,0,3,5,r
21,0,0,3,5,d
22,0,0,3,5,d
23,0,0,3,5,r
24,0,0,3,5,d
25,0,0,3,5,r
26,0,0,3,5,d
27,0,0,3,5,r
28,0,0,3,5,l
29,0,0,3,5,r
0,0,0,4,0,r
1,0,0,4,0,r
2,0,0,4,0,r
3,0,0,4,0,r
4,0,0,4,0,r
5,0,0,4,0,r
6,0,0,4,0,r
7,0,0,4,0,u
8,0,0,4,0,r
9,0,0,4,0,r
10,0,0,4,0,r
11,0,0,4,0,r
12,0,0,4,0,d
13,0,0,4,0,u
14,0,0,4,0,r
15,0,0,4,0,r
16,0,0,4,0,r
17,0,0,4,0,u
18,0,0,4,0,r
19,0,0,4,0,r
20,0,0,4,0,r
21,0,0,4,0,d
22,0,0,4,0,r
23,0,0,4,0,r
24,0,0,4,0,r
25,0,0,4,0,u
26,0,0,4,0,r
27,0,0,4,0,r
28,0,0,4,0,r
29,0,0,4,0,r
0,0,0,4,1,r
1,0,0,4,1,r
2,0,0,4,1,r
3,0,0,4,1,r
4,0,0,4,1,r
5,0,0,4,1,u
6,0,0,4,1,u
7,0,0,4,1,d
8,0,0,4,1,r
9,0,0,4,1,r
10,0,0,4,1,r
11,0,0,4,1,d
12,0,0,4,1,d
13,0,0,4,1,r
14,0,0,4,1,d
15,0,0,4,1,d
16,0,0,4,1,d
17,0,0,4,1,d
18,0,0,4,1,r
19,0,0,4,1,r
20,0,0,4,1,r
21,0,0,4,1,u
22,0,0,4,1,r
23,0,0,4,1,l
24,0,0,4,1,r
25,0,0,4,1,r
26,0,0,4,1,d
27,0,0,4,1,l
28,0,0,4,1,r
29,0,0,4,1,r
0,0,0,4,2,d
1,0,0,4,2,r
2,0,0,4,2,d
3,0,0,4,2,r
4,0,0,4,2,r
5,0,0,4,2,r
6,0,0,4,2,d
7,0,0,4,2,r
8,0,0,4,2,r
9,0,0,4,2,r
10,0,0,4,2,d
11,0,0,4,2,d
12,0,0,4,2,r
13,0,0,4,2,r
14,0,0,4,2,d
15,0,0,4,2,r
16,0,0,4,2,d
17,0,0,4,2,d
18,0,0,4,2,d
19,0,0,4,2,l
20,0,0,4,2,r
21,0,0,4,2,r
22,0,0,4,2,r
23,0,0,4,2,d
24,0,0,4,2,d
25,0,0,4,2,d
26,0,0,4,2,r
27,0,0,4,2,d
28,0,0,4,2,r
29,0,0,4,2,d
0,0,0,4,3,r
1,0,0,4,3,d
2,0,0,4,3,r
3,0,0,4,3,d
4,0,0,4,3,r
5,0,0,4,3,r
6,0,0,4,3,d
7,0,0,4,3,u
8,0,0,4,3,u
9,0,0,4,3,r
10,0,0,4,3,d
11,0,0,4,3,d
12,0,0,4,3,d
13,0,0,4,3,d
14,0,0,4,3,r
15,0,0,4,3,u
16,0,0,4,3,l
17,0,0,4,3,d
18,0,0,4,3,l
19,0,0,4,3,l
20,0,0,4,3,r
21,0,0,4,3,r
22,0,0,4,3,r
23,0,0,4,3,d
24,0,0,4,3,r
25,0,0,4,3,r
26,0,0,4,3,d
27,0,0,4,3,d
28,0,0,4,3,r
29,0,0,4,3,d
0,0,0,4,4,d
1,0,0,4,4,d
2,0,0,4,4,r
3,0,0,4,4,r
4,0,0,4,4,d
5,0,0,4,4,d
6,0,0,4,4,d
7,0,0,4,4,r
8,0,0,4,4,d
9,0,0,4,4,r
10,0,0,4,4,d
11,0,0,4,4,d
12,0,0,4,4,u
13,0,0,4,4,r
14,0,0,4,4,u
15,0,0,4,4,r
16,0,0,4,4,d
17,0,0,4,4,r
18,0,0,4,4,d
19,0,0,4,4,r
20,0,0,4,4,d
21,0,0,4,4,r
22,0,0,4,4,r
23,0,0,4,4,r
24,0,0,4,4,u
25,0,0,4,4,d
26,0,0,4,4,d
27,0,0,4,4,l
28,0,0,4,4,d
29,0,0,4,4,d
0,0,0,4,5,r
1,0,0,4,5,d
2,0,0,4,5,r
3,0,0,4,5,d
4,0,0,4,5,l
5,0,0,4,5,r
6,0,0,4,5,d
7,0,0,4,5,d
8,0,0,4,5,u
9,0,0,4,5,d
10,0,0,4,5,r
11,0,0,4,5,d
12,0,0,4,5,u
13,0,0,4,5,d
14,0,0,4,5,l
15,0,0,4,5,u
16,0,0,4,5,l
17,0,0,4,5,d
18,0,0,4,5,d
19,0,0,4,5,d
20,0,0,4,5,d
21,0,0,4,5,r
22,0,0,4,5,r
23,0,0,4,5,d
24,0,0,4,5,r
25,0,0,4,5,d
26,0,0,4,5,d
27,0,0,4,5,d
28,0,0,4,5,r
29,0,0,4,5,d
0,0,0,5,0,r
1,0,0,5,0,r
2,0,0,5,0,r
3,0,0,5,0,u
4,0,0,5,0,u
5,0,0,5,0,r
6,0,0,5,0,r
7,0,0,5,0,r
8,0,0,5,0,r
9,0,0,5,0,r
10,0,0,5,0,d
11,0,0,5,0,d
12,0,0,5,0,r
13,0,0,5,0,r
14,0,0,5,0,r
15,0,0,5,0,r
16,0,0,5,0,r
17,0,0,5,0,r
18,0,0,5,0,r
19,0,0,5,0,u
20,0,0,5,0,r
21,0,0,5,0,r
22,0,0,5,0,r
23,0,0,5,0,r
24,0,0,5,0,d
25,0,0,5,0,r
26,0,0,5,0,d
27,0,0,5,0,r
28,0,0,5,0,r
29,0,0,5,0,r
0,0,0,5,1,r
1,0,0,5,1,l
2,0,0,5,1,r
3,0,0,5,1,d
4,0,0,5,1,d
5,0,0,5,1,l
6,0,0,5,1,r
7,0,0,5,1,r
8,0,0,5,1,r
9,0,0,5,1,d
10,0,0,5,1,d
11,0,0,5,1,r
12,0,0,5,1,l
13,0,0,5,1,d
14,0,0,5,1,d
15,0,0,5,1,r
16,0,0,5,1,l
17,0,0,5,1,r
18,0,0,5,1,d
19,0,0,5,1,d
20,0,0,5,1,r
21,0,0,5,1,r
22,0,0,5,1,r
23,0,0,5,1,d
24,0,0,5,1,d
25,0,0,5,1,d
26,0,0,5,1,r
27,0,0,5,1,r
28,0,0,5,1,d
29,0,0,5,1,r
0,0,0,5,2,r
1,0,0,5,2,r
2,0,0,5,2,d
3,0,0,5,2,d
4,0,0,5,2,d
5,0,0,5,2,r
6,0,0,5,2,r
7,0,0,5,2,r
8,0,0,5,2,u
9,0,0,5,2,l
10,0,0,5,2,r
11,0,0,5,2,d
12,0,0,5,2,d
13,0,0,5,2,r
14,0,0,5,2,r
15,0,0,5,2,r
16,0,0,5,2,d
17,0,0,5,2,r
18,0,0,5,2,d
19,0,0,5,2,r
20,0,0,5,2,d
21,0,0,5,2,d
22,0,0,5,2,d
23,0,0,5,2,d
24,0,0,5,2,r
25,0,0,5,2,r
26,0,0,5,2,u
27,0,0,5,2,r
28,0,0,5,2,r
29,0,0,5,2,d
0,0,0,5,3,d
1,0,0,5,3,r
2,0,0,5,3,r
3,0,0,5,3,d
4,0,0,5,3,r
5,0,0,5,3,l
6,0,0,5,3,d
7,0,0,5,3,r
8,0,0,5,3,d
9,0,0,5,3,d
10,0,0,5,3,r
11,0,0,5,3,d
12,0,0,5,3,d
13,0,0,5,3,d
14,0,0,5,3,r
15,0,0,5,3,r
16,0,0,5,3,d
17,0,0,5,3,r
18,0,0,5,3,l
19,0,0,5,3,r
20,0,0,5,3,d
21,0,0,5,3,r
22,0,0,5,3,r
23,0,0,5,3,d
24,0,0,5,3,d
25,0,0,5,3,d
26,0,0,5,3,r
27,0,0,5,3,r
28,0,0,5,3,r
29,0,0,5,3,r
0,0,0,5,4,d
1,0,0,5,4,r
2,0,0,5,4,d
3,0,0,5,4,r
4,0,0,5,4,r
5,0,0,5,4,d
6,0,0,5,4,r
7,0,0,5,4,r
8,0,0,5,4,r
9,0,0,5,4,l
10,0,0,5,4,d
11,0,0,5,4,r
12,0,0,5,4,r
13,0,0,5,4,r
14,0,0,5,4,r
15,0,0,5,4,d
16,0,0,5,4,l
17,0,0,5,4,d
18,0,0,5,4,r
19,0,0,5,4,u
20,0,0,5,4,l
21,0,0,5,4,r
22,0,0,5,4,u
23,0,0,5,4,r
24,0,0,5,4,d
25,0,0,5,4,r
26,0,0,5,4,d
27,0,0,5,4,d
28,0,0,5,4,l
29,0,0,5,4,d
0,0,0,5,5,l
1,0,0,5,5,r
2,0,0,5,5,r
3,0,0,5,5,d
4,0,0,5,5,u
5,0,0,5,5,l
6,0,0,5,5,r
7,0,0,5,5,u
8,0,0,5,5,d
9,0,0,5,5,r
10,0,0,5,5,r
11,0,0,5,5,d
12,0,0,5,5,r
13,0,0,5,5,r
14,0,0,5,5,d
15,0,0,5,5,r
16,0,0,5,5,d
17,0,0,5,5,r
18,0,0,5,5,r
19,0,0,5,5,d
20,0,0,5,5,d
21,0,0,5,5,d
22,0,0,5,5,d
23,0,0,5,5,u
24,0,0,5,5,d
25,0,0,5,5,d
26,0,0,5,5,d
27,0,0,5,5,r
28,0,0,5,5,r
29,0,0,5,5,r
0,0,1,0,0,u
1,0,1,0,0,l
2,0,1,0,0,u
3,0,1,0,0,u
4,0,1,0,0,u
5,0,1,0,0,u
6,0,1,0,0,u
7,0,1,0,0,u
8,0,1,0,0,u
9,0,1,0,0,u
10,0,1,0,0,u
11,0,1,0,0,r
12,0,1,0,0,u
13,0,1,0,0,u
14,0,1,0,0,u
15,0,1,0,0,u
16,0,1,0,0,r
17,0,1,0,0,u
18,0,1,0,0,l
19,0,1,0,0,u
20,0,1,0,0,u
21,0,1,0,0,u
22,0,1,0,0,u
23,0,1,0,0,u
24,0,1,0,0,u
25,0,1,0,0,u
26,0,1,0,0,u
27,0,1,0,0,r
28,0,1,0,0,u
29,0,1,0,0,u
0,0,1,0,1,s
1,0,1,0,1,r
2,0,1,0,1,d
3,0,1,0,1,u
4,0,1,0,1,u
5,0,1,0,1,s
6,0,1,0,1,d
7,0,1,0,1,r
8,0,1,0,1,r
9,0,1,0,1,u
10,0,1,0,1,r
11,0,1,0,1,r
12,0,1,0,1,u
13,0,1,0,1,l
14,0,1,0,1,s
15,0,1,0,1,u
16,0,1,0,1,d
17,0,1,0,1,u
18,0,1,0,1,r
19,0,1,0,1,l
20,0,1,0,1,l
21,0,1,0,1,r
22,0,1,0,1,s
23,0,1,0,1,r
24,0,1,0,1,r
25,0,1,0,1,l
26,0,1,0,1,d
27,0,1,0,1,l
28,0,1,0,1,s
29,0,1,0,1,u
0,0,1,0,2,d
1,0,1,0,2,d
2,0,1,0,2,d
3,0,1,0,2,d
4,0,1,0,2,d
5,0,1,0,2,d
6,0,1,0,2,l
7,0,1,0,2,d
8,0,1,0,2,r
9,0,1,0,2,d
10,0,1,0,2,d
11,0,1,0,2,d
12,0,1,0,2,d
13,0,1,0,2,l
14,0,1,0,2,d
15,0,1,0,2,d
16,0,1,0,2,d
17,0,1,0,2,d
18,0,1,0,2,d
19,0,1,0,2,d
20,0,1,0,2,d
